Experience_Years,Salary
18.20166219716521,33388.9803522922
,
2.317864716628144,4237.562208364194
2.914782026171106,7653.945533079068
1.346214687379445,1482.443299943463
,
13.97712869491078,23670.48786976883
2.352584320744351,5596.803477380042
,
17.05263090841964,29606.14657576889
1.442166778980691,4097.848489147214
16.47490116918978,25372.51808236409
6.355240720694598,6788.336654478599
3.245131724811469,7812.667777115931
14.23800614191886,27901.51240621778
,
,
14.96634983227383,24245.10062768718
16.26613767731212,28336.75502811823
,
4.371351331814734,10160.61079736103
15.26168028117631,27424.68097853384
16.32986004607802,29948.65651688564
,
8.839735861317102,15852.25629162172
8.06834363006288,13346.5502715812
15.75184625409794,24974.00867306719
7.475267264807339,13759.94311340796
,
,
9.150886520125349,15119.97187882733
15.26655028803845,28885.20256997672
,
,
,
10.59979507650929,14051.21209421805
,
,
18.01494134142781,29459.75689790528
8.3948318959491,15726.22927837339
1.205915378125669,5840.751502596702
,
,
7.066959114217882,15188.96803057048
19.0511773739653,29068.18721460944
19.06153579181357,32179.41955205361
11.89531987434244,18129.81620226684
,
9.520464917588075,17209.41441178715
6.571004662263226,9626.24336158382
7.244626362028403,16196.41825195695
,
15.29511605931592,24322.16921494512
16.04000183079112,27461.14114064857
,
,
10.39398578934905,18714.33838371951
,
11.44104876415098,21547.78436075275
,
17.8663794724077,29065.5135304449
,
3.224273312124511,8008.697734279516
3.716841959003881,6430.984914534607
15.46870200263197,20360.35203695875
,
2.921330846333015,9189.865951671913
2.598029316184951,2171.17910319375
,
2.382497120919677,7812.054203389911
16.61534112651677,32038.00262919855
14.41860231597343,24669.49088931096
2.545626832196096,5362.434365835874
2.611916567618646,6552.081969218289
19.74615199152233,35368.98082557987
,
,
16.44319177789255,26699.30062247476
18.99772297029331,29589.92723892254
,
15.31418551991989,29220.63519681896
8.148932125087399,15869.55673386316
2.586513617274707,6375.063421659484
15.7657914026213,26065.06456610086
11.6096807449803,17288.13950007713
,
,
3.112752163816876,7308.168418544063
10.35987698152632,24926.03060797921
1.215719250580962,5421.084692602816
9.9045521978884,16353.24619664223
2.06976223795491,5251.928164521279
3.257540409093366,10183.20203203356
,
13.33499574020521,20125.93765367308
,
12.08400653684603,19789.72163419106
,
8.122541010950378,17343.90764785486
6.428529639355354,11748.15066771553
17.50338343559974,31817.10787686984
5.2483209318696,11008.19241885921
19.30122824937161,33657.38972430186
1.23093501910651,5815.868163248716
19.42769770744514,30448.83325118596
1.820038327060946,4442.957825956495
17.93171916026335,31957.50037555735
11.0263210726397,18869.93094474647
19.86633112626671,31992.19976291607
2.402134729972579,4692.956936260161
11.5232314036251,21132.04523662456
19.41674817676288,36250.17210363061
10.93885903923283,17273.2227303407
12.95857412456999,22486.3001002005
,
9.63628023058769,17295.1375633901
12.9236035215972,23290.14887489528
,
18.12200219932879,31039.61749340848
1.863481226487699,5420.933309722452
,
19.05781819745462,33961.49939931143
17.91501189392741,35051.64512492834
,
,
6.270242476641521,12794.13231811695
4.574302034751465,9155.120466505823
,
,
,
2.476958102334712,9350.632224717987
,
19.73800414511246,34886.76333992677
14.26507256637516,27031.83898424247
11.18583096053829,19542.60938682528
6.881024709440227,9077.827266143151
,
14.00989227852371,26608.82751090778
4.089721847552934,9088.846646731638
18.30761650538301,28462.82029348469
16.62820761554021,26932.76158085388
19.04619835254656,33250.53758182894
14.78867065937884,26276.47312547102
12.65488872278001,21504.46888583062
8.946617689521759,15686.27771065326
,
17.45521390050776,27338.00048176463
1.859154732017599,9019.48347696528
1.500972515447788,4606.817834749002
,
16.40051328485482,30643.40203112714
19.75824645698394,34633.99148177184
3.857920930967035,7923.640771014457
,
,
19.42837355847746,30335.15661625593
17.00025953957847,29149.1078728109
16.92824538951162,26034.28850194782
,
8.881570544415638,15393.12122202667
,
,
17.42972514884601,28626.77777586086
16.44511917347148,28841.06636315776
,
19.9360999044042,34646.74445152079
11.55320240644992,17637.84424918139
15.6107608884297,26668.90049173737
,
,
,
,
3.454028887878405,8540.206895696803
19.12696951791573,32391.71447542071
12.51731805456672,22754.35134214541
5.344213304565792,12285.76289397223
13.76231300371128,25862.86918947936
12.74443656870002,22936.29216690705
7.805091642623969,14225.12215469887
,
,
10.88584631717207,19063.50198299296
15.67404944297715,24562.01555512444
10.88310652112787,21538.82112026576
17.19144850605226,28546.4104311712
11.48622993671523,15884.00581304477
,
17.65641845050856,28413.97130385499
8.666174458035544,15818.19512244499
,
1.54687084995344,5701.305634488293
,
12.78588147571583,21307.84947243406
14.37751559388525,25592.48498718004
,
3.591058036148626,9864.208015997945
,
7.661163617325343,12620.86802189882
12.20843605023803,23484.6183077071
8.452636856894914,14607.02839511428
9.312023518450852,18584.15087423857
18.17901519538122,31003.09741987451
7.616853873442706,18101.6481637543
10.7658002940364,18701.7684763109
,
,
,
,
,
3.794396137651721,6584.229368184873
,
10.35020956851123,20425.92953671399
,
9.723579368526964,17376.47061571551
,
10.35974378586452,18679.72000502315
7.246280595462656,16193.17749841036
,
5.562766756785669,11820.88810064807
2.441403234064615,8612.50011066178
,
3.432870940197676,8528.469643494002
,
3.637716280338792,3050.109834509714
13.17662015126108,24120.68086595343
,
,
18.03897978821422,31080.8748813713
10.00527116499457,20755.22383781778
,
,
4.653491357364745,13204.79355202441
,
4.209766198371126,12594.57835629947
6.293216441607214,13924.07964455461
,
2.685348141384057,3824.090588281747
3.292081550911416,7445.997350107226
9.75479659262179,15945.7016983003
4.920340649710058,14722.39640956071
,
,
14.11750174395794,25279.22336801785
1.74693065698088,5707.600878216227
16.18879757927181,30673.29844976922
12.93010740032725,21149.86237702197
,
17.59799385802877,27912.04961564705
18.49657561010445,28104.81839271526
2.160481237242411,5017.183674053046
6.26067531479687,12316.93937809848
16.31782431606817,26618.13202506773
15.21693411728951,24440.55921618655
,
4.977637143397496,10300.24456983885
,
,
12.74684065907562,22285.14049448244
8.009359151825675,12098.93572880865
9.78815960652981,17063.82125569499
15.20194782454137,24298.6089256309
1.69698085492136,6183.820303220401
,
14.5536421318065,21080.11825841826
,
,
11.110156220041,21007.91448296243
,
9.500834969645638,15747.31379099082
,
5.606939569059864,9818.357639982818
,
,
,
7.119504146080388,13557.93459149134
5.017512132934348,9109.454665580597
,
,
17.920018334058,26711.75561507603
12.27825661752692,21951.63822831335
13.9029440637453,24871.86614207782
15.99425353353943,23828.99889624487
,
2.65148547366105,6011.106107124696
11.20502429455241,20101.12246579971
12.1499812423967,24449.41312010591
,
,
3.424025753115711,6353.654178842992
6.391742210175765,8283.982512605036
7.898563631574067,13409.53880887626
13.27242758530042,22486.38090029525
,
,
,
12.50972156778086,21314.87038805513
,
,
3.904323644502309,9740.366765892282
5.673196839305654,9328.99710407279
4.052946091931558,11901.28389738988
4.544773456974809,9619.98392089369
,
4.294098310600342,10857.57631241363
18.03854306790208,30524.24686438012
2.524441167571202,8692.935019183293
10.96571640183484,20022.82293315591
,
,
3.128739141192995,5405.656297148169
8.55925638186909,16056.00398435668
19.41993823223201,32063.44736705909
,
16.52436934803632,27529.47899917662
5.900153713853856,8086.532479785506
4.246864160411251,8272.846425134954
,
18.65814379342413,31306.928474131
,
11.8606410999281,23322.37733162155
6.3196027795454,10747.0544728891
15.6203657306468,28369.46299702367
4.553831222592944,10685.13555763279
7.14990549168063,12432.40361783334
9.083292333711919,20175.5602857869
,
5.605784915886525,13246.98572104979
3.181899670044867,9774.014141153257
12.60178080639102,20561.43079143324
6.48398051156486,15510.90136747595
,
3.932891590209844,9476.72464387448
10.14166193524153,18733.13658040474
11.11919921848013,19410.1813447791
,
7.395481285684491,15680.19936963116
,
2.204124438982587,8914.867144230186
,
7.124723054519737,15752.17699046292
,
,
13.94855172225466,23101.19900747281
15.44432933790404,23955.08466988419
12.31713607154904,21045.86204674609
9.959947582453008,17323.85280530803
,
7.62849706431691,17063.36308871458
18.66105374070869,33782.94823264295
16.78176874796685,27048.31706879368
19.33551130266374,31584.82320650656
,
,
18.82846867959972,33172.40628559449
4.443428257147543,12896.30803281778
2.263429079968772,3926.445876193314
15.08129233651112,24437.0099864609
11.91498915041833,20819.67221170963
16.99474675840717,29052.44245524997
3.6556751558995,6864.305694005957
16.11007892533792,28013.24047693505
4.830919080907146,9298.699927218886
,
,
16.47691968439626,27728.22406621626
13.6387471932278,22585.34900878857
10.93824307061327,19188.14499806824
7.817779198346547,14549.94287910915
17.66681027544906,28760.19335340933
8.456457041030072,15167.0934362109
16.51538934995996,30970.37836594938
9.34356326283415,18137.1837901337
8.161944159073244,14651.95560255154
9.790915927722523,19080.28270060525
6.7261796091187,12421.63043416603
15.20457822334877,28153.11661019644
10.5516874117571,19566.81550203184
5.412041207789529,10903.45752367584
18.0919168922168,31033.30918994575
,
11.32750436116578,17737.72160392906
18.22297010832639,27946.60514969148
12.86052192236585,22576.66907307619
3.221062773458917,11296.62415915856
18.85681034865603,35747.81581536931
12.92645300835694,23665.78171541692
7.363206678484636,15046.49896761587
3.646169380604358,4867.138602601059
16.08647859613562,26044.37029473539
12.78138236264176,20596.50604014616
11.13576074755011,18461.94592482293
17.98395907796819,29639.65097978271
,
3.881822714922272,4864.134451631834
,
5.721293656474849,9436.45443323266
15.13497955888086,26180.96306654359
,
,
15.48671502907312,21169.49749811702
,
7.499553225602241,16451.24910840051
16.60388878876824,31822.52809159355
3.102003002148937,5193.905314318572
,
3.422284584307666,7202.805962901392
8.548458520646978,15610.7910723622
,
3.848431119626702,5766.706022649747
5.355776509420188,11541.14408711943
,
14.68069419437541,27192.61394144181
13.18180502482065,22968.67384417276
,
11.31176442360433,19184.34950056291
,
7.56822387657447,13665.95126386688
4.450356619227088,10918.67870855273
,
12.08444410055629,21880.86693863881
8.616176918509158,15865.73975039378
9.778110269238521,19919.26590540212
,
3.913676659205524,5324.450052394523
12.13836680831915,23731.39321390671
10.61188489880485,17106.36274648205
,
1.34409349259597,3824.817650806971
17.57035426993888,32104.40759124995
18.71024736718864,26794.02262282556
11.73753048819497,26881.79279961244
14.23636565366095,26466.66209862353
,
14.43753405195457,24546.51307669929
3.898241815370965,9418.470872771763
11.94947884316945,21966.46312151285
12.52758588127426,23081.8099938115
,
14.99244047686973,25667.8220778151
18.75297328061128,30734.78308030227
,
,
3.15152287097435,9994.824500195653
19.71198278028436,33755.08761498825
16.93906364247275,22527.81819438056
3.36859094286207,9364.687967352627
18.49599576973007,31133.46604403266
17.52803087918044,29254.62880587886
,
12.23423327915366,23599.57535870251
,
2.040471137618595,4514.951370780675
,
,
,
7.336484262131739,12751.29194401768
,
11.21051645582054,21722.02477448298
,
,
,
15.01252371408522,24235.82238068192
9.592140876906337,18252.05640470739
5.267491635859657,12502.05650424485
,
3.676283387216198,10892.25182377358
4.351352743618243,10943.63680982949
,
8.959583540586411,18579.67578751247
18.3820721202939,30520.06566194273
7.88548408321603,13064.47682236861
12.03117865528283,20720.63405503671
13.01302147047108,21029.72691609372
1.248794675178339,3522.835462818745
13.6072100683175,23121.77776104522
4.382683370525277,7989.185213787992
19.26033603191965,31274.58098860139
3.824591827309146,4949.658407056149
,
,
19.940610785073,31276.73891547312
10.54170519629361,20131.04913130522
12.31231532908083,23343.61326887436
2.274453070380122,3196.559876832235
,
4.988206268816129,8944.024703649597
,
4.897653169158136,12005.4294376007
,
1.694443689113803,5012.635851049483
,
,
,
15.7350247172052,26722.40233634046
,
10.96341511722402,22166.43986751333
,
8.614498156631193,9882.72292330514
11.63316629485614,20817.4485317916
3.949564672683538,12525.36937204701
4.456634479410152,12162.8444249941
,
18.97619378053902,30481.01829954444
,
6.144148789727522,10269.13078518235
,
8.765949250863832,17159.864194629
1.482340757546552,7343.930951317589
3.966899349957617,14469.66910275858
14.60347234810055,25690.04045650836
,
1.514823857566186,5221.087161965291
5.217471076726039,7288.054805310824
,
,
1.374500217332919,4013.573530130194
2.978063057706903,7771.804330627799
16.1984056220906,25652.76856837149
,
13.40217604918562,23103.67820361483
5.525472839887804,11269.60861755448
2.889386462427558,6678.290260615501
5.620271628989627,11740.7888112024
14.72307170525752,26734.80408722156
17.25823289401943,27153.08890960734
16.77417742677284,26845.03316200875
8.546487062750643,15212.27853657263
,
,
6.569806874959252,11902.26856534956
18.03038055190127,31794.34918927737
,
2.624662086234894,7324.172952087429
4.949838847774519,12126.55419599772
1.504111873602575,4981.424233605068
4.447273266706149,10451.839599917
12.07778965842415,20910.24098177123
,
17.96076251046252,28775.62645047062
16.53142767303038,22919.50719299271
7.494529682259643,13973.23619901686
5.929045235194558,14739.06412499172
8.214155755178071,17173.66443725029
12.21560390778135,23254.20083085436
6.093209175634649,14612.07520706441
12.85882924913355,22465.55905562319
8.778821391633567,16562.86350226154
11.48889643618763,18998.04086341274
9.286404053571017,16297.46036830243
,
19.02061283228098,33938.6881227591
,
,
17.50089154206034,29252.39323080371
,
,
,
9.079056584915435,15517.51117838998
,
,
11.29105007855647,19641.01448019977
13.0360861766968,21647.63244699917
5.899866023230843,14754.73410378776
,
16.86367449918668,28896.46046800168
19.70364143336749,33799.87643813804
10.98811346375103,17204.50396006501
4.261906431117767,11471.08322151719
6.17383920386801,12109.23023273109
1.349422854401868,6365.095516085227
18.37167732464948,28413.80152089391
3.237270574912682,4748.388330336894
11.95381303477082,22566.49886820629
,
11.52938204780008,18489.96996298509
13.37698737868542,21326.15490547874
,
4.922004163451462,8004.182459442536
1.208920744511129,8098.72702327862
3.600826971307338,6599.998987665271
18.100354195114,31427.31514388776
17.60391147368779,28748.63025903372
12.35084894123586,22732.64827401847
,
,
4.332054293845542,9579.919791559756
18.37382697257424,28556.36554729841
8.95663997294939,17916.60865026434
,
10.85943640037391,18831.95476988083
,
4.159384006365508,4114.408691957641
15.02263871210104,25151.90254295122
2.573174690577403,11684.99287909194
,
5.661633083945098,11453.92886644886
8.396616666797554,15069.14334177979
6.485180998643298,12772.70328358904
7.757781612834034,15730.91064960147
14.66187219850066,22631.1826671333
6.645312596840325,15196.61228459823
,
10.04495764178289,19503.80791409021
13.60975214189031,24291.57969045493
18.7997650471704,31238.88088614359
14.91886984699476,26724.02724242577
5.083867193224378,11809.42905731932
1.592479566164409,4680.637927364565
5.983016841696677,10827.32171675121
12.30648068330484,21663.43361548124
,
10.43095869682349,16168.22389392743
12.3400141294209,18574.97066262646
,
15.64733187117062,26572.77321046796
3.025366809541664,7884.733543053313
,
14.83558636786846,24806.97504253309
,
14.07964553212699,20917.66034123745
9.261719433471178,15235.58510064627
5.681638631543029,11315.94842701645
16.56294403580979,24558.03843140636
,
,
,
12.21438267051266,21782.97581720635
7.858504041860509,12267.4265324456
2.740059393206049,5877.366273730118
18.42895793378261,29893.04414002604
3.599553987460267,7763.900787677932
19.05450972259525,34145.0521739004
9.474109686201158,18326.54665075198
4.517525647933773,7553.372558026596
11.29611800018881,20437.18655714722
17.58597088165176,30375.39981947121
14.91227284178166,27648.70733971503
16.32466180936754,30648.07408718806
13.51688396750363,21245.1375675997
14.1532547258392,22608.16706633812
,
5.743692168324533,11147.49853427284
,
5.202979394572442,12779.13812503687
19.76569215193629,32496.63618061939
,
,
14.40592827779808,22938.60661343708
18.57971803089765,35048.65448973603
4.430931557419337,6431.075281892887
11.79095938049996,21055.92022854139
18.3942776541728,34638.62891971847
1.644973593130178,5481.060078815262
,
,
18.56352771215408,30484.5082047063
,
18.94106329315525,26987.87111707386
10.01007011649181,21081.97257733037
17.37881036879696,26220.30124829515
17.04643857216634,28036.35319978067
7.062908991621857,12735.87464683546
16.74939400886287,29301.19755283575
1.70314505959436,2358.468885624044
12.32912769115901,22418.0368689024
,
3.290770829768297,5209.808235466825
2.462110830954974,7072.578581653253
14.22948674168465,23020.26575693376
,
,
,
6.990516418781596,14461.51919791454
,
16.02374013194031,26653.80261445586
7.056297555709328,15023.96221786036
,
17.83357721648756,27837.49307109532
12.70140057546379,22996.91341895644
5.426230020319042,14107.57708755049
,
,
1.404118806157356,5104.761020082742
17.61933178099979,26928.18220356025
11.04980554651703,20783.73897248628
18.84228627174503,33028.09553226436
,
19.96074810013341,32001.03785468111
,
15.57657748969141,25491.42676245593
8.636687358575601,15822.76580861176
10.11763678577427,22375.89875699443
12.92260380114903,21889.85430023155
,
19.69758591478661,31251.29526090959
15.59719486342585,27884.17623813864
8.937568861179342,16043.90494533281
,
15.01406373018894,28163.70365982943
5.536765769597745,14144.35466342389
3.099008149496498,6447.665092767337
,
6.457540841427553,14701.33864181517
6.629854288663812,11575.52178147571
5.438547269948289,12739.07210324797
1.799770603090876,1759.448269212643
1.339604759934862,6794.601816500913
19.7667254049846,30227.74424891534
9.127689540981384,18153.06254960512
8.302206296033951,15481.8555797238
13.91329837116833,21962.0687179592
,
19.04926249505428,32946.53065649483
15.94055527389549,27122.6218170737
2.698809043932931,8217.039526844364
,
17.70324784368113,26426.38854209959
,
9.880628713747525,18029.65494566771
12.65481639500345,20184.65649585892
,
19.83220389660255,32370.06506334976
,
18.91190370856739,31112.75732209601
,
,
,
,
4.354032608104657,10258.31267740692
5.189237972333332,12557.6317386946
,
,
7.652379924167872,14876.4661798448
2.099010854704531,7021.993385523816
,
17.79193181430509,32159.46210510194
18.62729338070905,28798.83271176547
,
4.304009735170259,11841.02962771134
,
15.40653103837773,26749.10020940456
14.22439174302205,23328.22795251773
,
16.50082937482174,28446.59702930928
5.264370864896552,9922.099169117724
5.252534681629839,9527.385864121534
,
12.26585876199236,19224.29626526294
12.02163794891841,18860.80666560725
2.738249910557343,8466.12143174902
17.67175638997723,27210.04651464853
,
3.460783504373279,9116.357842267822
17.88621351751057,26377.70681868466
19.15737846636532,30380.93839487666
17.38042472804356,31458.85589816009
,
13.44959763214141,22245.58792359334
11.46629004157365,21123.55684886426
,
8.760611048343275,15637.83880042592
8.081081823233966,13926.60234546767
5.935321891446198,14747.72256056631
,
10.42163896649665,20590.17455130856
2.539878102245311,6980.453438498014
5.183480837046416,9158.689812287772
,
,
17.1729313669266,29596.19349216728
10.40778401326551,21414.87320579113
10.13114496920631,19497.61763888175
12.25574790853083,18377.46125927662
,
,
13.88230689862221,23055.51780402861
11.74890731592003,21123.76138638343
6.073537133219006,16101.64067939644
17.693969740748,35760.79172313272
16.15109441053163,28440.08773406982
,
,
17.47858981823624,30993.19557910204
14.45889655758566,24047.00958526411
16.90325323890977,31945.3025701893
14.25195777171639,24838.07817595739
,
12.7536161860885,23462.27278324167
15.30161615159518,26795.59744862168
,
17.73654442477964,28370.31026407562
,
1.555698377656624,3133.239100541546
16.69051826073049,28914.77985233619
3.448527481995459,9730.664230017417
7.367258230923696,14966.43307868932
15.12665686954055,29038.97017100589
4.054438024917856,9070.46499971869
,
,
10.64188694145589,18188.63100723503
1.121331562619838,6073.072859061313
6.453724530323343,14378.7910169713
12.7216114491391,21494.48327838029
,
13.0044570133167,19470.93802661343
,
13.04610835889262,24349.92886537849
11.25972221460125,21039.99335411502
,
3.03263213771221,7648.495580930235
,
,
,
,
13.01981596954501,23513.76165030312
18.70853400469033,30010.73132170034
2.947684831822906,3114.84140799187
18.80734125749257,33405.31730974625
14.06982872371545,23147.06817355637
2.288904122998266,4707.804656411158
6.718307771989509,14464.41948181225
